03:47:22.769066 config: drop-rate=0.00, max-delay=100ms, seed=2387230234324
04:15:17.502528 [queue=8] packet #18, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delayed for 71ms
04:15:17.502545 [queue=9] packet #19, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delayed for 93ms
04:15:17.502568 [queue=10] packet #20, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=9 is delayed for 10ms
04:15:17.512797 [queue=9] packet #20, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=9 is delivered
04:15:17.513017 [queue=10] packet #20, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 77ms
04:15:17.513522 [queue=9] packet #18, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.513725 [queue=10] packet #18, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 93ms
04:15:17.514736 [queue=9] packet #16, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.514955 [queue=10] packet #16, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 19ms
04:15:17.521085 [queue=9] packet #20, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.537424 [queue=8] packet #16, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.538925 [queue=7] packet #17, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.539127 [queue=8] packet #17, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 12ms
04:15:17.541560 [queue=7] packet #17, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.541680 [queue=8] packet #17, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 38ms
04:15:17.547554 [queue=7] packet #19, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.547767 [queue=8] packet #19, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 92ms
04:15:17.551335 [queue=7] packet #17, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.553544 [queue=6] packet #16, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.553808 [queue=7] packet #16, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 5ms
04:15:17.560342 [queue=6] packet #16, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.566502 [queue=7] packet #16, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 33ms
04:15:17.566590 [queue=8] packet #17, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 4ms
04:15:17.566650 [queue=9] packet #18, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 64ms
04:15:17.566688 [queue=10] packet #19, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 69ms
04:15:17.566719 [queue=11] packet #20, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=9 is delayed for 51ms
04:15:17.571837 [queue=10] packet #17, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.572088 [queue=11] packet #17, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 35ms
04:15:17.574188 [queue=10] packet #18, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.574491 [queue=11] packet #18, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 93ms
04:15:17.581250 [queue=10] packet #17, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.590560 [queue=9] packet #20, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.596099 [queue=8] packet #19, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.596531 [queue=9] packet #19, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 74ms
04:15:17.600402 [queue=8] packet #16, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.600833 [queue=9] packet #16, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 59ms
04:15:17.608661 [queue=7] packet #18, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.608771 [queue=7] packet #17, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.619074 [queue=6] packet #20, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=9 is delivered
04:15:17.619356 [queue=7] packet #20, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 19ms
04:15:17.631356 [queue=6] packet #18, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.631739 [queue=7] packet #18, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 41ms
04:15:17.636587 [queue=6] packet #19, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.636874 [queue=7] packet #19, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 51ms
04:15:17.639005 [queue=6] packet #20, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.640145 [queue=5] packet #19, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.640490 [queue=6] packet #21, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delayed for 37ms
04:15:17.640542 [queue=7] packet #22, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delayed for 6ms
04:15:17.640580 [queue=8] packet #23, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=2 is delayed for 22ms
04:15:17.640605 [queue=9] packet #24, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 78ms
04:15:17.648289 [queue=8] packet #22, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.648643 [queue=9] packet #22, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 32ms
04:15:17.661222 [queue=8] packet #16, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.663081 [queue=7] packet #23, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=2 is delivered
04:15:17.663230 [queue=8] packet #23, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 12ms
04:15:17.667735 [queue=7] packet #18, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.670756 [queue=6] packet #19, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.671131 [queue=7] packet #21, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delayed for 10ms
04:15:17.671212 [queue=8] packet #22, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delayed for 3ms
04:15:17.671260 [queue=9] packet #23, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=2 is delayed for 66ms
04:15:17.671286 [queue=10] packet #24, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=0 is delayed for 15ms
04:15:17.672977 [queue=9] packet #18, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.674620 [queue=8] packet #22, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.674848 [queue=9] packet #22, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 51ms
04:15:17.675551 [queue=8] packet #23, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.678122 [queue=7] packet #21, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=11 is delivered
04:15:17.678322 [queue=8] packet #21, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 93ms
04:15:17.681152 [queue=7] packet #22, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.681263 [queue=6] packet #21, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=11 is delivered
04:15:17.681430 [queue=7] packet #21, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 57ms
04:15:17.687558 [queue=6] packet #24, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=0 is delivered
04:15:17.687729 [queue=7] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 73ms
04:15:17.688068 [queue=6] packet #19, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.688332 [queue=7] packet #21, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 91ms
04:15:17.688374 [queue=8] packet #22, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delayed for 82ms
04:15:17.688392 [queue=9] packet #23, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=2 is delayed for 21ms
04:15:17.688445 [queue=10] packet #24, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 0s
04:15:17.688518 [queue=9] packet #24, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.688676 [queue=10] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 76ms
04:15:17.709645 [queue=9] packet #23, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=2 is delivered
04:15:17.709965 [queue=10] packet #23, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 59ms
04:15:17.718956 [queue=9] packet #24, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.719239 [queue=10] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 53ms
04:15:17.719288 [queue=11] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 0s
04:15:17.719395 [queue=10] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.719737 [queue=11] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 88ms
04:15:17.719791 [queue=12] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 79ms
04:15:17.719818 [queue=13] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 59ms
04:15:17.719852 [queue=14] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 62ms
04:15:17.719877 [queue=15] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delayed for 24ms
04:15:17.725987 [queue=14] packet #22, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.740408 [queue=12] packet #21, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.740536 [queue=12] packet #23, 127.0.0.1:49202 -> 127.0.0.1:63236, sz=2 is delivered
04:15:17.740908 [queue=13] packet #23, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 50ms
04:15:17.741016 [queue=14] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 59ms
04:15:17.744645 [queue=13] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.745009 [queue=14] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 66ms
04:15:17.763744 [queue=13] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.765156 [queue=12] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.769762 [queue=11] packet #23, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.770781 [queue=10] packet #22, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.771001 [queue=11] packet #22, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 98ms
04:15:17.771718 [queue=10] packet #21, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.772636 [queue=9] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.779304 [queue=8] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.779498 [queue=7] packet #21, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=11 is delivered
04:15:17.779710 [queue=8] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 80ms
04:15:17.780050 [queue=9] packet #21, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 18ms
04:15:17.780156 [queue=10] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 47ms
04:15:17.782747 [queue=9] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.783150 [queue=10] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 7ms
04:15:17.791898 [queue=8] packet #23, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.792038 [queue=8] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.799995 [queue=6] packet #21, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.800135 [queue=6] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.800329 [queue=5] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:17.800460 [queue=6] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 74ms
04:15:17.809936 [queue=5] packet #0, 127.0.0.1:51381 -> 127.0.0.1:55099, sz=0 is delivered
04:15:17.810298 [queue=6] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 73ms
04:15:17.811667 [queue=5] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.827975 [queue=4] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.828317 [queue=5] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 5ms
04:15:17.828364 [queue=6] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 23ms
04:15:17.828392 [queue=7] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 80ms
04:15:17.828411 [queue=8] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 30ms
04:15:17.828437 [queue=9] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delayed for 41ms
04:15:17.833943 [queue=8] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.834248 [queue=9] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 94ms
04:15:17.856056 [queue=8] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.856428 [queue=9] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 53ms
04:15:17.859325 [queue=8] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.859677 [queue=9] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 84ms
04:15:17.859931 [queue=8] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.871710 [queue=6] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.871860 [queue=6] packet #22, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.872125 [queue=7] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 88ms
04:15:17.875530 [queue=6] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.883967 [queue=5] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:17.912611 [queue=3] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.912727 [queue=3] packet #0, 127.0.0.1:51852 -> 127.0.0.1:60306, sz=0 is delivered
04:15:17.913053 [queue=4] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 63ms
04:15:17.930561 [queue=3] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.947339 [queue=2] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.961102 [queue=1] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:17.978744 [queue=0] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:19.746307 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 18ms
04:15:19.767851 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:19.811790 [queue=1] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delayed for 35ms
04:15:19.847211 [queue=0] packet #24, 127.0.0.1:55099 -> 127.0.0.1:51381, sz=0 is delivered
04:15:19.917390 [queue=1] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delayed for 41ms
04:15:19.963676 [queue=0] packet #24, 127.0.0.1:60306 -> 127.0.0.1:51852, sz=0 is delivered
04:15:21.750695 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 14ms
04:15:21.768470 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:23.751476 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 23ms
04:15:23.778447 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:25.754447 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 3ms
04:15:25.758482 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:27.759973 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 32ms
04:15:27.795016 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:29.762784 [queue=1] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delayed for 58ms
04:15:29.822653 [queue=0] packet #24, 127.0.0.1:63236 -> 127.0.0.1:49202, sz=0 is delivered
04:15:46.415996 [queue=1] packet #0, 127.0.0.1:54208 -> 127.0.0.1:8080, sz=0 is delayed for 42ms
04:15:46.462912 [queue=0] packet #0, 127.0.0.1:54208 -> 127.0.0.1:8080, sz=0 is delivered
04:15:46.463730 [queue=1] packet #0, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 46ms
04:15:46.514305 [queue=0] packet #0, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.514519 [queue=1] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 89ms
04:15:46.514763 [queue=2] packet #1, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 51ms
04:15:46.514873 [queue=3] packet #2, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 63ms
04:15:46.514907 [queue=4] packet #3, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 75ms
04:15:46.514931 [queue=5] packet #4, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 84ms
04:15:46.514970 [queue=6] packet #5, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 45ms
04:15:46.514991 [queue=7] packet #6, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delayed for 66ms
04:15:46.515045 [queue=8] packet #7, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=8 is delayed for 15ms
04:15:46.515111 [queue=9] packet #8, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 33ms
04:15:46.533638 [queue=8] packet #7, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=8 is delivered
04:15:46.534000 [queue=9] packet #7, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 66ms
04:15:46.550376 [queue=8] packet #8, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.550763 [queue=9] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 17ms
04:15:46.562688 [queue=8] packet #5, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.562987 [queue=9] packet #5, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 80ms
04:15:46.566911 [queue=8] packet #1, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.567353 [queue=9] packet #1, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 83ms
04:15:46.568358 [queue=8] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.578511 [queue=7] packet #2, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.578893 [queue=8] packet #2, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 17ms
04:15:46.581953 [queue=7] packet #6, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.582300 [queue=8] packet #6, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 29ms
04:15:46.592263 [queue=7] packet #3, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.592632 [queue=8] packet #3, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 11ms
04:15:46.597190 [queue=7] packet #2, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.599697 [queue=6] packet #4, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=11 is delivered
04:15:46.599967 [queue=7] packet #4, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 8ms
04:15:46.600030 [queue=8] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 65ms
04:15:46.600225 [queue=7] packet #7, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.604684 [queue=5] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.604801 [queue=5] packet #3, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.605041 [queue=6] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 30ms
04:15:46.609169 [queue=5] packet #4, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.612225 [queue=4] packet #6, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.638166 [queue=3] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.638376 [queue=4] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 65ms
04:15:46.638455 [queue=5] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 25ms
04:15:46.638481 [queue=6] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 72ms
04:15:46.638518 [queue=7] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 32ms
04:15:46.638540 [queue=8] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 40ms
04:15:46.643858 [queue=7] packet #5, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.651790 [queue=6] packet #1, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.665762 [queue=4] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.665887 [queue=4] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.666113 [queue=5] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 40ms
04:15:46.672133 [queue=4] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.672533 [queue=5] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 78ms
04:15:46.679102 [queue=4] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.679303 [queue=5] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delayed for 59ms
04:15:46.706477 [queue=3] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.706611 [queue=3] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.711670 [queue=2] packet #0, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.717016 [queue=3] packet #9, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 39ms
04:15:46.717066 [queue=4] packet #10, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 65ms
04:15:46.717091 [queue=5] packet #11, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 67ms
04:15:46.717111 [queue=6] packet #12, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 30ms
04:15:46.717135 [queue=7] packet #13, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 17ms
04:15:46.717160 [queue=8] packet #14, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 85ms
04:15:46.717181 [queue=9] packet #15, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 61ms
04:15:46.717200 [queue=10] packet #16, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 26ms
04:15:46.717223 [queue=11] packet #17, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delayed for 87ms
04:15:46.736504 [queue=10] packet #13, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delivered
04:15:46.736805 [queue=11] packet #13, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 5ms
04:15:46.738931 [queue=10] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.742860 [queue=9] packet #13, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.743455 [queue=8] packet #16, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delivered
04:15:46.743661 [queue=9] packet #16, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 2ms
04:15:46.746205 [queue=8] packet #16, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delivered
04:15:46.747260 [queue=7] packet #12, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delivered
04:15:46.747436 [queue=8] packet #12, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 55ms
04:15:46.751599 [queue=7] packet #8, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=0 is delivered
04:15:46.756981 [queue=6] packet #9, 127.0.0.1:57940 -> 127.0.0.1:54208, sz=11 is delivered
04:15:46.757266 [queue=7] packet #9, 127.0.0.1:54208 -> 127.0.0.1:57940, sz=0 is delayed for 44ms
